value
-2.30384275317192E-01
-1.51246201992035E+00
3.42367231845856E-01
-1.4872499704361E+00
2.10111618041992E-01
3.15732449293137E-01
-5.31937003135681E-01
8.61630380153656E-01
3.70552569627762E-01
1.08453965187073E+00
-2.79557257890701E-01
6.25369176268578E-02
-4.46585640311241E-02
-3.13267469406128E-01
7.26256132125854E-01
-5.33716417849064E-02
4.52614635229111E-01
8.13537538051605E-01
-1.99584794044495E+00
-8.3239358663559E-01
4.24694538116455E-01
-2.52761691808701E-01
-4.56215381622314E-01
4.80318278074265E-01
3.06748390197754E-01
2.27859258651733E-01
5.08882999420166E-02
7.00431406497955E-01
4.50081557035446E-01
-3.19556504487991E-01
2.75244951248169E-01
-2.81169414520264E-01
5.49658298492432E-01
-1.17821777239442E-02
4.05646860599518E-01
1.46513298153877E-01
-7.61595726013184E-01
1.45273566246033E+00
1.04509122669697E-01
1.23873710632324E+00
3.22646617889404E-01
-2.74024784564972E-01
9.72330451011658E-01
-2.60501235723495E-01
-5.51871359348297E-01
5.13471849262714E-02
7.52538681030273E-01
1.69660542160273E-02
-1.47130012512207E-01
-2.83640146255493E-01
1.13632380962372E-02
-1.10855877399445E-01
-4.55199144780636E-02
-4.59362357854843E-01
-2.320217192173E-01
1.74793034791946E-01
3.28572630882263E-01
1.94318532943726E+00
6.44719541072845E-01
-2.43992120027542E-01
6.08705461025238E-01
1.3500089943409E-01
8.9562976360321E-01
2.0141863822937E-01
-1.00074565410614E+00
2.25205138325691E-01
8.23301635682583E-03
6.61219358444214E-01
-9.8544716835022E-01
6.93712711334229E-01
3.95113825798035E-01
9.59893941879272E-01
-9.43581461906433E-01
5.98694264888763E-01
7.28594899177551E-01
-5.35648129880428E-02
-1.60769615322351E-02
-1.20662301778793E-01
-6.27434074878693E-01
-2.16244850307703E-02
-1.0196099281311E+00
3.46639275550842E-01
1.46971687674522E-01
-1.74217373132706E-01
-2.10067987442017E-01
5.01144766807556E-01
1.52916526794434E+00
-3.74433428049088E-01
4.917853474617E-01
-7.03777372837067E-01
-1.66266882419586E+00
-4.6674770116806E-01
3.43437820672989E-01
3.85784685611725E-01
2.48079881072044E-01
9.09965217113495E-01
5.66642582416534E-01
4.6985650062561E-01
2.73809403181076E-01
3.7151999771595E-02
4.99993026256561E-01
1.5812836587429E-01
-2.87487596273422E-01
1.14954090118408E+00
-5.80759763717651E-01
6.25066936016083E-01
-5.83086609840393E-01
5.50702996551991E-02
1.08652889728546E+00
1.01435363292694E+00
4.09487336874008E-02
9.99735951423645E-01
-5.91338634490967E-01
1.50117769837379E-01
1.01632378995419E-01
-2.08462342619896E-01
1.38631582260132E+00
-1.50332525372505E-02
-6.05969429016113E-01
3.29903304576874E-01
-8.86760115623474E-01
-4.2763015627861E-01
4.20010924339294E-01
2.40910053253174E-01
-3.06963175535202E-01
4.0061941742897E-01
-1.36656129360199E+00
1.33510932326317E-01
8.95939648151398E-01
1.71503627300262E+00
-2.49381422996521E-01
3.91207784414291E-01
-5.61191737651825E-01
2.0244936645031E-01
1.99482157826424E-01
5.66051602363586E-01
-2.90016055107117E-01
-8.282271027565E-01
-2.23364055156708E-01
1.02966539561749E-01
-2.76531875133514E-01
2.61471003293991E-01
-8.171666264534E-01
-5.84751605987549E-01
4.83338266611099E-01
4.22638356685638E-01
-4.54572662711143E-02
-2.02101729810238E-02
-1.94760680198669E-01
3.41182231903076E-01
-7.1419757604599E-01
2.5426983833313E-02
1.95536106824875E-01
8.83327066898346E-01
1.38001561164856E-01
4.30167138576508E-01
9.52823400497437E-01
5.48610925674438E-01
7.35653471201658E-03
4.42730993032455E-01
2.48516917228699E-01
-1.63160845637321E-01
-5.231813788414E-01
-3.93215537071228E-01
-5.52562808990479E+00
2.38105487823486E+00
-4.3255889415741E-01
1.53815880417824E-01
1.36475384235382E+00
7.56522174924612E-03
-5.89494824409485E-01
-2.87330567836761E-01
-3.06162059307098E-01
-1.17587351799011E+00
-7.466179728508E-01
2.60877097025514E-03
1.3712158203125E+00
2.15774595737457E-01
-7.00632154941559E-01
-2.22694501280785E-01
-1.30871295928955E+00
5.77092826366425E-01
8.68925273418427E-01
-4.09972935914993E-01
6.55554056167603E-01
1.16088069975376E-01
-4.03100818395615E-01
6.57956957817078E-01
1.0278107598424E-02
2.64332085847855E-01
-5.81048607826233E-01
6.18903897702694E-02
5.95999538898468E-01
5.25824964046478E-01
4.16375994682312E-01
4.05210889875889E-02
-5.51099479198456E-01
6.06777906417847E-01
1.16614151000977E+00
1.94515734910965E-01
-4.57049280405045E-01
-2.58298099040985E-01
-2.41433620452881E-01
2.7658686041832E-01
-3.26422974467278E-02
7.92516469955444E-01
2.53490686416626E-01
-4.52811509370804E-01
-1.97281196713448E-01
-1.62757921218872E+00
-3.13838213682175E-01
9.70773622393608E-02
4.93943721055984E-01
6.67723178863525E-01
-1.53830513358116E-01
5.03365099430084E-01
4.6554896235466E-01
6.78844690322876E-01
1.54433047771454E+00
-2.26622998714447E-01
-7.59685158729553E-01
-8.55763137340546E-01
3.94293189048767E-01
-1.03789734840393E+00
-5.80292284488678E-01
3.06956380605698E-01
-2.18708038330078E+00
-7.57790625095367E-01
9.68697726726532E-01
-8.6485767364502E-01
2.04718947410583E-01
2.48131915926933E-01
-2.29338312149048E+00
3.25297802686691E-01
-3.57096016407013E-01
-1.11500132083893E+00
-7.51973167061806E-02
-1.61357417702675E-01
-5.99628269672394E-01
1.63785719871521E+00
-7.71765187382698E-02
5.65263628959656E-01
2.45665729045868E-01
-5.79604268074036E-01
1.07936549186707E+00
-2.07447722554207E-01
1.73345401883125E-01
-9.33808922767639E-01
2.48933136463165E-01
2.61408567428589E-01
7.56056129932404E-01
-5.69063544273376E-01
-1.25337433815002E+00
-8.54489058256149E-02
-5.27874052524567E-01
-4.17579591274261E-01
1.21219873428345E+00
4.22451466321945E-01
4.30977135896683E-01
2.23904073238373E-01
7.33541488647461E-01
-4.70855057239532E-01
1.09215617179871E+00
-2.54226863384247E-01
8.58292698860168E-01
-6.04062259197235E-01
1.91475346684456E-01
-6.92858874797821E-01
2.26370885968208E-01
3.11271756887436E-01
9.88696336746216E-01
4.13779526948929E-01
-5.00871241092682E-01
-4.70251828432083E-01
-1.04978835582733E+00
3.9806404709816E-01
1.06364354491234E-01
9.97662246227264E-01
1.28071874380112E-01
-3.10256630182266E-01
-2.18609258532524E-01
-3.19891691207886E-01
1.26751983165741E+00
-6.51994824409485E-01
-9.2437170445919E-02
-1.67149394750595E-01
3.31421136856079E-01
1.79312765598297E-01
-3.83944474160671E-02
6.17378771305084E-01
1.01632378995419E-01
-1.52367753908038E-02
-1.01152837276459E+00
-6.78313434123993E-01
-7.72380709648132E-01
-1.06964027881622E+00
-1.82640120387077E-01
4.41391617059708E-01
2.34332874417305E-01
-1.00756990909576E+00
4.48358207941055E-01
3.82865250110626E-01
5.85572302341461E-01
2.84804314374924E-01
7.32558369636536E-01
5.51846325397491E-01
3.79623591899872E-01
2.17283979058266E-01
2.44760394096375E-01
2.05825543403625E+00
6.81226253509521E-01
-1.16054147481918E-01
-6.92129954695702E-02
1.16140186786652E-01
4.19709049165249E-02
8.25457274913788E-01
1.05082370340824E-01
2.09778487682343E-01
-2.14665427803993E-01
-9.40464437007904E-01
1.48584961891174E+00
5.09613044559956E-02
8.97075086832047E-02
4.6645200252533E-01
1.01609671115875E+00
-1.81265041232109E-01
-4.02031540870667E-01
-4.35217380523682E-01
-1.07685542106628E+00
7.09696054458618E-01
1.11125075817108E+00
-3.23258936405182E-01
-4.81105864048004E-01
2.41050706245005E-03
-1.46670889854431E+00
3.89140367507935E-01
1.53711706399918E-01
3.33323538303375E-01
-1.23256003856659E+00
-7.71801769733429E-01
-6.2137808650732E-02
7.6249086856842E-01
6.11607015132904E-01
9.540955722332E-02
3.70853930711746E-01
1.50826156139374E-01
-1.09569382667542E+00
6.71761810779572E-01
2.68243819475174E-01
-7.40882277488708E-01
1.15624523162842E+00
1.01431238651276E+00
4.46800917387009E-01
3.89971524477005E-01
-3.39940130710602E-01
-7.89553165435791E-01
2.63978362083435E-01
-8.9352810382843E-01
-1.53852033615112E+00
1.18172325193882E-01
3.19267600774765E-01
-2.89743840694427E-01
-6.09620928764343E-01
5.21032631397247E-01
1.47596746683121E-01
-1.54985636472702E-01
-1.00043427944183E+00
-1.66445565223694E+00
-2.68834972381592E+00
1.04634195566177E-01
9.15459215641022E-01
4.10393625497818E-01
-1.14564621448517E+00
8.61930072307587E-01
1.4197102189064E-01
1.72637209296227E-01
-1.99699020385742E+00
-1.20922183990479E+00
1.81385099887848E-01
-1.79018890857697E+00
-1.4562201499939E+00
-2.66445875167847E+00
1.25950741767883E+00
2.74687266349792E+00
-2.72349901497364E-02
7.72948741912842E-01
-1.49234485626221E+00
1.05110859870911E+00
1.43710866570473E-01
3.51513892412186E-01
-1.06699419021606E+00
7.9943436384201E-01
-4.80413347482681E-01
-1.60724923014641E-01
4.08046275377274E-01
-1.06216168403625E+00
-5.0141167640686E-01
2.59327709674835E-01
2.28348433971405E-01
-5.51241278648376E-01
-1.42720568180084E+00
-4.49770018458366E-02
-1.91310083866119E+00
1.0484277009964E+00
-9.13460552692413E-01
-1.18156373500824E+00
1.46518433094025E+00
2.50650382041931E+00
7.5018085539341E-02
-1.06452250480652E+00
3.61875534057617E-01
-3.3377531170845E-01
5.54656445980072E-01
-2.37190175056458E+00
-1.36189770698547E+00
-1.4485809803009E+00
1.34360778331757E+00
9.28697049617767E-01
-1.25314676761627E+00
-4.68667671084404E-02
2.02162551879883E+00
1.90878391265869E+00
6.36390805244446E-01
-6.70016407966614E-01
6.72292932868004E-02
-6.83130145072937E-01
-1.55466461181641E+00
-8.16803276538849E-01
6.29874348640442E-01
-1.7277242615819E-02
8.65319132804871E-01
1.36640787124634E+00
7.65770077705383E-01
-8.30349743366241E-01
-1.59026145935059E+00
4.56507593393326E-01
1.72727370262146E+00
1.58705341815948E+00
-4.97350186109543E-01
7.49062359333038E-01
-9.28361535072327E-01
2.76072882115841E-02
6.10664010047913E-01
-1.11173021793365E+00
1.99659138917923E-01
-2.57978886365891E-01
3.90833795070648E-01
4.38640147447586E-01
-4.12863232195377E-02
-4.22250866889954E-01
1.5900354385376E+00
5.09258151054382E-01
6.05606853961945E-01
9.52379703521729E-01
-2.25822657346725E-01
-3.51846724748611E-01
3.03951114416122E-01
-6.54533863067627E-01
9.99859750270844E-01
-2.25634306669235E-01
-6.72382473945618E-01
-2.14539900422096E-01
1.07542812824249E+00
3.9770096540451E-02
-2.12121922522783E-02
4.31164026260376E-01
-4.89516198635101E-01
2.51711398363113E-01
-6.79964601993561E-01
1.14587374031544E-01
3.98541927337646E-01
-1.00512611865997E+00
-1.22594046592712E+00
-2.47806459665298E-01
-1.52950406074524E+00
-1.49983659386635E-01
-9.53096508979797E-01
8.50180625915527E-01
1.94599032402039E-01
-7.64206409454346E-01
3.46670478582382E-01
6.78171694278717E-01
3.20754337310791E+00
1.1297025680542E+00
-3.08821946382523E-01
-7.30174720287323E-01
5.05139291286469E-01
1.20318269729614E+00
3.36660474538803E-01
-1.04202069342136E-02
-4.95083369314671E-02
1.31162214279175E+00
7.72048830986023E-01
-2.24263787269592E-01
1.33955883979797E+00
7.30726778507233E-01
1.68087244033813E+00
-3.7975212931633E-01
6.92108035087585E-01
2.22002792358398E+00
-7.34568059444427E-01
8.39008390903473E-01
-1.14610087871552E+00
1.15558624267578E+00
7.82397538423538E-02
-1.01299583911896E+00
-4.07643169164658E-02
1.62940606474876E-01
3.84589910507202E-01
-1.0671421289444E+00
1.18148279190063E+00
-1.59632444381714E-01
8.07085931301117E-01
-2.6978012919426E-01
1.73425114154816E+00
-1.27893760800362E-01
-6.05244375765324E-02
-2.23840072751045E-01
-4.5879065990448E-01
-6.97455406188965E-01
1.06748032569885E+00
-2.50417470932007E-01
2.10870783776045E-02
-3.47472608089447E-01
-1.30828392505646E+00
3.1701135635376E-01
-3.19399416446686E-01
2.14650362730026E-01
5.58005690574646E-01
1.51818203926086E+00
-2.21271708607674E-01
-3.0324837192893E-02
-9.19328808784485E-01
1.91218388080597E+00
-1.29268005490303E-01
1.91527396440506E-01
-1.0224552154541E+00
7.66225218772888E-01
-1.18701112270355E+00
-9.61300134658813E-02
1.04470539093018E+00
6.39757633209229E-01
1.81603789329529E-01
1.46428120136261E+00
6.36784434318542E-01
-4.47289049625397E-01
-9.65266227722168E-01
-7.43639528751373E-01
1.85925349593163E-01
2.29004129767418E-01
-8.06439280509949E-01
-5.31053841114044E-02
-1.24676382541656E+00
3.92693340778351E-01
1.1468939781189E+00
5.2921961992979E-02
6.43930360674858E-02
